0.412	9.030
2.648	10.050
2.367	10.573
6.753	10.900
8.266	11.728
10.618	12.732
9.912	12.941
7.569	14.632
7.495	15.303
15.811	17.858
29.807	37.306
33.459	41.852
38.522	44.209
44.640	48.105
44.740	50.515
48.727	51.717
45.283	52.872
46.625	53.078
54.489	57.497
50.283	57.778
48.854	57.917
57.446	61.727
56.549	62.020
61.820	67.060
66.552	68.663
66.717	69.824
68.724	70.253
71.014	72.348
70.933	73.470
77.543	79.254
77.495	80.544
77.874	80.729
76.653	81.545
78.371	81.796
81.992	83.235
81.923	83.560
82.321	85.570
84.979	86.717
85.432	88.095
88.671	93.420
93.238	95.263
94.674	96.916
99.783	100.620
94.847	100.724
95.892	101.021
105.811	110.837
111.703	113.315
108.224	114.077
112.361	115.219
112.676	116.217
113.800	119.589
115.624	120.541
114.441	122.487
123.313	127.037
125.459	128.303
125.206	131.000
129.526	132.742
130.714	134.005
139.846	141.973
139.531	142.660
144.279	147.414
148.630	150.204
148.874	152.230
156.277	158.760
161.302	162.521
161.652	164.999
174.326	180.178
177.309	183.283
180.018	183.462
175.116	184.004
176.474	186.441
177.424	186.720
192.079	192.776
191.029	193.193
187.700	193.354
187.007	194.125
203.784	211.465
211.858	213.116
212.946	217.595
214.912	219.484
214.109	220.152
217.201	220.645
218.661	222.513
218.183	224.148
227.177	233.057
232.101	234.278
239.294	242.036
246.190	248.936
250.844	256.429
254.186	257.364
257.771	259.231
267.220	275.448
272.665	276.969
275.933	278.317
273.518	278.572
277.780	279.793
276.315	280.890
279.929	282.247
283.243	285.513
285.105	286.713
292.031	294.921
291.890	295.749
292.527	298.893
295.897	299.460
299.707	304.819
308.909	310.238
309.610	312.552
312.880	315.294
313.395	320.620
318.109	324.362
327.266	330.756
330.346	335.131
340.482	343.154
340.997	346.078
350.153	351.723
350.512	353.743
350.523	354.552
354.302	357.494
353.345	357.518
355.128	361.864
365.513	368.912
369.701	371.364
370.028	374.513
372.699	379.197
374.697	380.391
376.365	381.167
382.087	382.644
372.280	382.927
380.732	383.603
384.691	389.309
397.103	405.047
403.768	407.210
401.004	409.987
405.177	410.260
409.625	413.698
407.686	414.974
412.463	416.217
420.367	425.224
425.193	426.891
428.711	431.733
433.824	435.163
435.864	438.217
438.919	442.568
442.270	445.179
442.939	447.897
445.209	450.517
443.162	450.873
449.534	453.445
448.780	453.460
455.292	459.262
458.796	462.980
461.579	463.959
465.977	467.352
478.965	485.166
476.302	485.635
480.497	486.464
479.389	487.487
480.175	488.065
481.785	488.574
481.087	488.661
491.651	493.441
491.292	494.480
493.603	494.526
498.505	500.231
502.091	505.794
516.902	525.495
518.002	526.865
526.460	527.725
526.628	528.103
519.461	528.168
531.864	534.328
537.111	537.599
537.384	540.007
540.700	544.150
543.549	548.948
546.383	550.571
543.727	552.608
547.628	553.447
549.205	555.079
553.476	557.485
552.853	558.285
553.321	559.796
556.471	560.155
554.797	562.463
562.585	563.448
567.189	567.798
570.957	573.055
575.656	578.508
576.461	580.137
580.834	584.952
583.855	591.243
588.999	595.490
594.089	596.468
596.193	597.850
596.320	600.967
597.332	603.176
599.319	604.559
600.444	607.527
602.311	612.884
607.142	613.909
607.555	614.046
611.932	615.919
620.083	622.254
631.226	637.330
634.546	640.734
636.059	641.004
638.314	641.459
641.171	642.076
646.603	649.803
646.666	650.245
647.620	654.940
654.000	656.466
662.273	666.849
680.267	687.162
684.471	689.069
690.593	693.103
696.036	697.216
699.394	699.888
705.629	711.319
708.053	713.647
712.930	718.231
713.981	720.179
716.262	723.925
731.144	733.770
732.614	739.892
739.157	744.841
742.817	747.084
744.068	747.828
740.941	748.280
744.929	750.997
762.319	769.684
765.677	772.418
769.268	776.170
769.542	776.214
771.073	777.719
769.618	778.254
777.293	779.503
778.174	780.811
774.994	782.737
773.777	783.201
783.748	786.512
785.159	787.321
791.887	794.046
793.282	796.600
796.759	800.041
800.833	801.918
794.822	802.188
814.599	822.383
819.878	824.189
821.394	825.369
813.710	825.846
825.349	827.182
824.461	827.420
824.001	829.799
826.529	830.432
829.914	831.134
834.344	835.562
834.775	835.937
833.261	838.189
838.891	840.231
838.243	840.482
840.335	842.155
838.879	842.423
841.478	844.064
845.056	845.802
839.143	845.826
844.745	846.158
845.146	849.175
848.053	849.788
850.121	853.913
854.771	858.581
860.609	863.234
862.752	864.851
869.284	871.138
871.313	872.318
873.569	874.929
875.400	876.493
878.436	881.865
882.106	883.659
885.383	888.153
891.420	895.392
893.961	899.212
892.588	899.652
894.860	902.592
896.247	903.237
902.063	904.859
894.883	905.807
902.171	906.120
900.563	906.764
902.508	906.863
908.823	910.265
908.039	911.685
903.411	913.380
914.486	915.877
913.108	918.084
919.325	922.116
914.322	922.343
921.956	924.071
921.416	924.811
926.878	930.126
925.497	931.492
927.178	932.159
931.563	933.497
935.802	937.883
938.497	939.111
938.718	941.473
938.033	943.325
943.286	947.375
948.283	951.740
951.153	955.695
952.569	958.229
959.363	961.141
966.140	968.999
963.625	969.785
973.985	977.653
977.013	979.579
977.376	979.996
980.341	984.148
980.306	985.052
982.970	987.109
984.515	988.056
985.155	989.417
981.876	990.558
991.298	992.156
987.546	992.409
992.526	993.645
992.925	995.053
995.128	997.965
997.590	999.112
1000.396	1002.078
1004.710	1005.836
1004.315	1006.838
1007.345	1010.659
1008.566	1011.182
1006.084	1011.835
1009.235	1013.286
1011.801	1014.456
1011.972	1015.787
1020.939	1023.964
1023.806	1025.188
1024.176	1030.494
1026.399	1030.918
1030.517	1033.002
1025.560	1034.464
1031.407	1037.676
1034.966	1039.874
1033.404	1041.296
1035.362	1041.345
1042.868	1044.144
1036.052	1045.053
1045.039	1046.709
1044.437	1049.068
1046.504	1051.482
1047.060	1051.936
1046.313	1053.901
1051.595	1055.559
1047.185	1058.646
1048.627	1060.347
1060.979	1062.411
1059.389	1063.247
1063.522	1067.754
1072.413	1074.244
1067.942	1076.663
1072.455	1077.439
1074.742	1079.215
1077.616	1080.779
1082.366	1082.938
1083.054	1085.592
1089.601	1090.644
1084.144	1092.015
1094.731	1096.626
1092.447	1097.951
1095.265	1099.776
1096.213	1099.788
